BusinessDate,Weekday,Hotel Name,Currency,Inncode,FacilityID,Revenue,Sold,Available,Occ,ADR,RevPAR,F&B Revenue,TotalRevenue
11/18/2022,Friday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"10,411.78",95,107,88.79,109.6,97.31,0,"10,479.13"
11/18/2022,Friday,Comfort Inn Orlando,USD,ORLFL,60421.0,"9,610.99",72,76,94.74,133.49,126.46,0,"9,669.99"
11/18/2022,Friday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"8,897.86",68,71,95.77,130.85,125.32,0,"8,897.86"
11/19/2022,Saturday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"14,237.38",96,99,96.97,148.31,143.81,0,"14,428.72"
11/19/2022,Saturday,Hampton Inn Denton,USD,DENMD,15671.0,"12,236.93",101,103,98.06,121.16,118.81,0,"12,326.45"
11/19/2022,Saturday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"6,173.42",64,107,59.81,96.46,57.7,0,"6,227.27"
11/19/2022,Saturday,Comfort Inn Orlando,USD,ORLFL,60421.0,"9,890.15",70,76,92.11,141.29,130.13,0,"9,950.15"
11/19/2022,Saturday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"10,310.73",71,71,100.0,145.22,145.22,0,"10,310.73"
11/20/2022,Sunday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"3,484.61",37,99,37.37,94.18,35.2,0,"3,501.31"
11/20/2022,Sunday,Hampton Inn Denton,USD,DENMD,15671.0,"4,628.70",44,103,42.72,105.2,44.94,0,"4,776.01"
11/20/2022,Sunday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,220.81",40,107,37.38,105.52,39.45,0,"4,274.91"
11/20/2022,Sunday,Comfort Inn Orlando,USD,ORLFL,60421.0,"5,645.84",49,76,64.47,115.22,74.29,0,"5,783.84"
11/20/2022,Sunday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,098.05",29,71,40.85,106.83,43.63,0,"3,103.00"
11/21/2022,Monday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"6,029.41",64,99,64.65,94.21,60.9,700,"6,740.91"
11/21/2022,Monday,Hampton Inn Denton,USD,DENMD,15671.0,"5,412.32",55,103,53.4,98.41,52.55,0,"5,435.90"
11/21/2022,Monday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,684.48",50,107,46.73,73.69,34.43,0,"3,699.98"
11/21/2022,Monday,Comfort Inn Orlando,USD,ORLFL,60421.0,"5,049.50",45,76,59.21,112.21,66.44,0,"5,060.50"
11/21/2022,Monday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"4,971.35",44,71,61.97,112.99,70.02,0,"4,976.30"
11/22/2022,Tuesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"6,510.90",68,99,68.69,95.75,65.77,0,"6,637.90"
11/22/2022,Tuesday,Hampton Inn Denton,USD,DENMD,15671.0,"5,505.32",58,103,56.31,94.92,53.45,0,"5,562.77"
11/22/2022,Tuesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"5,408.75",61,107,57.01,88.67,50.55,0,"5,546.19"
11/22/2022,Tuesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"6,807.58",58,76,76.32,117.37,89.57,0,"6,924.53"
11/22/2022,Tuesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"5,929.37",55,71,77.46,107.81,83.51,0,"6,349.37"
11/23/2022,Wednesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"3,683.42",37,99,37.37,99.55,37.21,0,"3,784.42"
11/23/2022,Wednesday,Hampton Inn Denton,USD,DENMD,15671.0,"7,470.97",72,103,69.9,103.76,72.53,0,"7,585.02"
11/23/2022,Wednesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,845.22",41,107,38.32,93.79,35.94,0,"3,881.73"
11/23/2022,Wednesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"5,614.40",45,76,59.21,124.76,73.87,0,"5,605.40"
11/23/2022,Wednesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,695.80",34,71,47.89,108.7,52.05,0,"3,966.80"
11/24/2022,Thursday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"8,621.32",74,99,74.75,116.5,87.08,0,"8,631.27"
11/24/2022,Thursday,Hampton Inn Denton,USD,DENMD,15671.0,"11,133.37",94,103,91.26,118.44,108.09,0,"11,203.08"
11/24/2022,Thursday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,800.89",44,107,41.12,86.38,35.52,0,"3,822.14"
11/24/2022,Thursday,Comfort Inn Orlando,USD,ORLFL,60421.0,"10,063.82",67,76,88.16,150.21,132.42,0,"10,275.00"
11/24/2022,Thursday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"6,247.07",59,71,83.1,105.88,87.99,0,"6,247.07"
11/25/2022,Friday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"11,532.32",84,99,84.85,137.29,116.49,0,"11,726.82"
11/25/2022,Friday,Hampton Inn Denton,USD,DENMD,15671.0,"11,372.34",91,103,88.35,124.97,110.41,0,"11,411.48"
11/25/2022,Friday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,922.72",55,107,51.4,89.5,46.01,0,"4,954.72"
11/25/2022,Friday,Comfort Inn Orlando,USD,ORLFL,60421.0,"9,862.77",66,76,86.84,149.44,129.77,0,"10,277.78"
11/25/2022,Friday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"8,044.03",68,71,95.77,118.29,113.3,0,"8,044.03"
11/26/2022,Saturday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"11,834.99",90,99,90.91,131.5,119.55,0,"11,880.56"
11/26/2022,Saturday,Hampton Inn Denton,USD,DENMD,15671.0,"7,924.88",73,103,70.87,108.56,76.94,0,"8,080.80"
11/26/2022,Saturday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,805.26",54,107,50.47,88.99,44.91,0,"4,820.78"
11/26/2022,Saturday,Comfort Inn Orlando,USD,ORLFL,60421.0,"9,038.38",67,76,88.16,134.9,118.93,0,"9,066.33"
11/26/2022,Saturday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"6,928.14",63,71,88.73,109.97,97.58,0,"7,008.09"
11/27/2022,Sunday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"4,610.75",43,99,43.43,107.23,46.57,0,"4,623.64"
11/27/2022,Sunday,Hampton Inn Denton,USD,DENMD,15671.0,"4,111.11",45,103,43.69,91.36,39.91,0,"4,199.92"
11/27/2022,Sunday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,534.06",39,107,36.45,90.62,33.03,0,"3,565.06"
11/27/2022,Sunday,Comfort Inn Orlando,USD,ORLFL,60421.0,"5,498.40",45,76,59.21,122.19,72.35,0,"5,634.82"
11/27/2022,Sunday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"4,439.77",43,71,60.56,103.25,62.53,0,"4,754.77"
11/28/2022,Monday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"8,822.85",84,99,84.85,105.03,89.12,"1,340.00","10,281.52"
11/28/2022,Monday,Hampton Inn Denton,USD,DENMD,15671.0,"4,701.87",49,103,47.57,95.96,45.65,0,"4,833.90"
11/28/2022,Monday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"5,600.22",59,107,55.14,94.92,52.34,0,"5,622.97"
11/28/2022,Monday,Comfort Inn Orlando,USD,ORLFL,60421.0,"6,860.74",56,76,73.68,122.51,90.27,0,"6,892.24"
11/28/2022,Monday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"6,111.91",57,71,80.28,107.23,86.08,0,"6,228.86"
11/29/2022,Tuesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"10,062.46",93,99,93.94,108.2,101.64,100,"10,351.84"
11/29/2022,Tuesday,Hampton Inn Denton,USD,DENMD,15671.0,"4,634.94",48,103,46.6,96.56,45.0,0,"4,634.94"
11/29/2022,Tuesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"5,677.76",59,107,55.14,96.23,53.06,120,"5,820.26"
11/29/2022,Tuesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"6,975.93",54,76,71.05,129.18,91.79,0,"6,995.94"
11/29/2022,Tuesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"6,205.94",58,71,81.69,107.0,87.41,424.9,"6,879.37"
11/30/2022,Wednesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"9,584.02",87,99,87.88,110.16,96.81,200,"9,921.92"
11/30/2022,Wednesday,Hampton Inn Denton,USD,DENMD,15671.0,"5,931.05",59,103,57.28,100.53,57.58,0,"5,948.98"
11/30/2022,Wednesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,738.28",52,107,48.6,91.12,44.28,0,"4,758.78"
11/30/2022,Wednesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"9,075.62",68,76,89.47,133.47,119.42,0,"9,264.62"
11/30/2022,Wednesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"5,508.43",52,71,73.24,105.93,77.58,0,"5,712.43"
12/1/2022,Thursday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"8,047.00",76,99,76.77,105.88,81.28,0,"8,132.00"
12/1/2022,Thursday,Hampton Inn Denton,USD,DENMD,15671.0,"5,667.14",63,103,61.17,89.95,55.02,0,"5,823.66"
12/1/2022,Thursday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,130.71",37,107,34.58,84.61,29.26,0,"3,152.21"
12/1/2022,Thursday,Comfort Inn Orlando,USD,ORLFL,60421.0,"9,351.47",65,76,85.53,143.87,123.05,0,"9,389.97"
12/1/2022,Thursday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"4,428.56",43,71,60.56,102.99,62.37,0,"4,688.32"
12/2/2022,Friday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"9,611.56",87,99,87.88,110.48,97.09,0,"9,770.03"
12/2/2022,Friday,Hampton Inn Denton,USD,DENMD,15671.0,"5,691.24",63,103,61.17,90.34,55.25,0,"5,761.91"
12/2/2022,Friday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"2,677.89",26,107,24.3,103.0,25.03,0,"2,709.39"
12/2/2022,Friday,Comfort Inn Orlando,USD,ORLFL,60421.0,"11,483.94",67,76,88.16,171.4,151.1,0,"11,556.84"
12/2/2022,Friday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"6,811.26",67,71,94.37,101.66,95.93,0,"6,757.26"
12/3/2022,Saturday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"9,580.72",83,99,83.84,115.43,96.77,0,"9,693.75"
12/3/2022,Saturday,Hampton Inn Denton,USD,DENMD,15671.0,"6,125.19",71,103,68.93,86.27,59.47,0,"6,318.81"
12/3/2022,Saturday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"1,875.49",19,107,17.76,98.71,17.53,0,"1,884.99"
12/3/2022,Saturday,Comfort Inn Orlando,USD,ORLFL,60421.0,"13,426.36",73,76,96.05,183.92,176.66,0,"13,623.91"
12/3/2022,Saturday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"6,415.99",60,71,84.51,106.93,90.37,0,"6,415.99"
12/4/2022,Sunday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"4,328.60",43,99,43.43,100.67,43.72,0,"4,512.97"
12/4/2022,Sunday,Hampton Inn Denton,USD,DENMD,15671.0,"3,019.02",33,103,32.04,91.49,29.31,0,"3,240.26"
12/4/2022,Sunday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"2,047.64",24,107,22.43,85.32,19.14,0,"2,069.14"
12/4/2022,Sunday,Comfort Inn Orlando,USD,ORLFL,60421.0,"7,147.30",56,76,73.68,127.63,94.04,0,"7,157.81"
12/4/2022,Sunday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,429.62",32,71,45.07,107.18,48.3,0,"3,502.68"
12/5/2022,Monday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"8,114.85",76,99,76.77,106.77,81.97,300,"8,433.34"
12/5/2022,Monday,Hampton Inn Denton,USD,DENMD,15671.0,"5,316.64",51,103,49.51,104.25,51.62,0,"5,332.91"
12/5/2022,Monday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"5,890.82",61,107,57.01,96.57,55.05,0,"5,907.27"
12/5/2022,Monday,Comfort Inn Orlando,USD,ORLFL,60421.0,"8,496.17",62,76,81.58,137.04,111.79,0,"8,522.67"
12/5/2022,Monday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"5,129.97",48,71,67.61,106.87,72.25,0,"5,249.97"
12/6/2022,Tuesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"10,531.74",96,99,96.97,109.71,106.38,0,"10,572.74"
12/6/2022,Tuesday,Hampton Inn Denton,USD,DENMD,15671.0,"4,928.97",54,103,52.43,91.28,47.85,0,"4,961.98"
12/6/2022,Tuesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"6,292.45",63,107,58.88,99.88,58.81,0,"6,321.70"
12/6/2022,Tuesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"10,473.28",71,76,93.42,147.51,137.81,0,"10,496.03"
12/6/2022,Tuesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"6,663.00",59,71,83.1,112.93,93.85,0,"6,738.00"
12/7/2022,Wednesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"9,978.74",93,99,93.94,107.3,100.8,0,"10,020.74"
12/7/2022,Wednesday,Hampton Inn Denton,USD,DENMD,15671.0,"5,408.37",57,103,55.34,94.88,52.51,0,"5,646.37"
12/7/2022,Wednesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"6,170.84",60,107,56.07,102.85,57.67,0,"6,196.34"
12/7/2022,Wednesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"10,314.42",72,76,94.74,143.26,135.72,0,"10,333.92"
12/7/2022,Wednesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"7,165.83",65,71,91.55,110.24,100.93,0,"7,165.83"
12/8/2022,Thursday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"9,727.04",91,99,91.92,106.89,98.25,450,"10,482.04"
12/8/2022,Thursday,Hampton Inn Denton,USD,DENMD,15671.0,"5,679.90",63,103,61.17,90.16,55.14,0,"5,708.20"
12/8/2022,Thursday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,072.71",34,107,31.78,90.37,28.72,0,"3,284.96"
12/8/2022,Thursday,Comfort Inn Orlando,USD,ORLFL,60421.0,"7,944.46",55,76,72.37,144.44,104.53,0,"8,044.56"
12/8/2022,Thursday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"5,749.43",55,71,77.46,104.54,80.98,0,"5,749.43"
12/9/2022,Friday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"5,513.91",53,99,53.54,104.04,55.7,225,"5,782.13"
12/9/2022,Friday,Hampton Inn Denton,USD,DENMD,15671.0,"7,652.47",85,103,82.52,90.03,74.3,0,"7,738.07"
12/9/2022,Friday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"2,553.41",28,107,26.17,91.19,23.86,280,"2,848.41"
12/9/2022,Friday,Comfort Inn Orlando,USD,ORLFL,60421.0,"9,591.49",58,76,76.32,165.37,126.2,0,"9,729.99"
12/9/2022,Friday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"5,437.97",57,71,80.28,95.4,76.59,0,"5,437.97"
12/10/2022,Saturday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"8,192.41",79,99,79.8,103.7,82.75,0,"8,258.47"
12/10/2022,Saturday,Hampton Inn Denton,USD,DENMD,15671.0,"9,755.54",100,103,97.09,97.56,94.71,0,"9,812.15"
12/10/2022,Saturday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,508.49",35,107,32.71,100.24,32.79,0,"3,524.24"
12/10/2022,Saturday,Comfort Inn Orlando,USD,ORLFL,60421.0,"10,460.53",61,76,80.26,171.48,137.64,0,"10,476.53"
12/10/2022,Saturday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"5,365.19",52,71,73.24,103.18,75.57,0,"5,365.19"
12/11/2022,Sunday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"4,581.92",50,99,50.51,91.64,46.28,0,"4,641.92"
12/11/2022,Sunday,Hampton Inn Denton,USD,DENMD,15671.0,"5,259.28",49,103,47.57,107.33,51.06,0,"5,132.90"
12/11/2022,Sunday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"2,227.01",24,107,22.43,92.79,20.81,0,"2,234.76"
12/11/2022,Sunday,Comfort Inn Orlando,USD,ORLFL,60421.0,"7,804.52",54,76,71.05,144.53,102.69,0,"7,891.73"
12/11/2022,Sunday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,099.05",30,71,42.25,103.3,43.65,0,"3,218.05"
12/12/2022,Monday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"8,942.27",83,99,83.84,107.74,90.33,700,"9,617.27"
12/12/2022,Monday,Hampton Inn Denton,USD,DENMD,15671.0,"5,375.70",57,103,55.34,94.31,52.19,0,"5,474.91"
12/12/2022,Monday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"5,899.89",61,107,57.01,96.72,55.14,0,"5,926.64"
12/12/2022,Monday,Comfort Inn Orlando,USD,ORLFL,60421.0,"10,181.17",70,76,92.11,145.45,133.96,0,"10,213.77"
12/12/2022,Monday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"6,154.68",59,71,83.1,104.32,86.69,0,"6,229.68"
12/13/2022,Tuesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"8,801.91",80,99,80.81,110.02,88.91,0,"9,099.03"
12/13/2022,Tuesday,Hampton Inn Denton,USD,DENMD,15671.0,"7,119.50",76,103,73.79,93.68,69.12,0,"7,162.89"
12/13/2022,Tuesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"6,450.52",62,107,57.94,104.04,60.29,0,"6,470.27"
12/13/2022,Tuesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"10,531.78",71,76,93.42,148.33,138.58,0,"10,554.03"
12/13/2022,Tuesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"6,528.24",61,71,85.92,107.02,91.95,0,"6,603.24"
12/14/2022,Wednesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"8,667.29",84,99,84.85,103.18,87.55,0,"8,757.62"
12/14/2022,Wednesday,Hampton Inn Denton,USD,DENMD,15671.0,"5,501.93",59,103,57.28,93.25,53.42,0,"5,632.00"
12/14/2022,Wednesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,648.09",49,107,45.79,94.86,43.44,0,"4,743.89"
12/14/2022,Wednesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"7,340.12",55,76,72.37,133.46,96.58,0,"7,363.62"
12/14/2022,Wednesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"6,262.29",58,71,81.69,107.97,88.2,0,"6,262.29"
12/15/2022,Thursday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"5,676.59",60,99,60.61,94.61,57.34,200,"5,918.59"
12/15/2022,Thursday,Hampton Inn Denton,USD,DENMD,15671.0,"4,105.95",45,103,43.69,91.24,39.86,0,"4,153.12"
12/15/2022,Thursday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,563.62",47,107,43.93,97.1,42.65,600,"5,204.37"
12/15/2022,Thursday,Comfort Inn Orlando,USD,ORLFL,60421.0,"8,587.95",61,76,80.26,140.79,113.0,0,"8,660.45"
12/15/2022,Thursday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"8,347.90",69,71,97.18,120.98,117.58,0,"8,352.85"
12/16/2022,Friday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"5,615.55",54,99,54.55,103.99,56.72,0,"5,691.00"
12/16/2022,Friday,Hampton Inn Denton,USD,DENMD,15671.0,"8,689.92",93,103,90.29,93.44,84.37,0,"8,727.19"
12/16/2022,Friday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,607.42",40,107,37.38,90.19,33.71,0,"3,625.92"
12/16/2022,Friday,Comfort Inn Orlando,USD,ORLFL,60421.0,"6,903.42",48,76,63.16,143.82,90.83,0,"7,077.93"
12/16/2022,Friday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"8,983.39",61,71,85.92,147.27,126.53,0,"9,106.82"
12/17/2022,Saturday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"5,747.77",52,99,52.53,110.53,58.06,0,"5,812.21"
12/17/2022,Saturday,Hampton Inn Denton,USD,DENMD,15671.0,"8,798.46",91,103,88.35,96.69,85.42,0,"8,941.74"
12/17/2022,Saturday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,377.18",39,107,36.45,86.59,31.56,0,"3,401.38"
12/17/2022,Saturday,Comfort Inn Orlando,USD,ORLFL,60421.0,"9,298.59",69,76,90.79,134.76,122.35,0,"9,309.54"
12/17/2022,Saturday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"10,586.95",69,71,97.18,153.43,149.11,0,"10,747.89"
12/18/2022,Sunday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"3,996.89",39,99,39.39,102.48,40.37,0,"4,035.89"
12/18/2022,Sunday,Hampton Inn Denton,USD,DENMD,15671.0,"6,746.69",75,103,72.82,89.96,65.5,0,"7,046.90"
12/18/2022,Sunday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"2,942.76",34,107,31.78,86.55,27.5,0,"2,958.71"
12/18/2022,Sunday,Comfort Inn Orlando,USD,ORLFL,60421.0,"5,145.31",41,76,53.95,125.5,67.7,0,"5,336.42"
12/18/2022,Sunday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"4,726.76",44,71,61.97,107.43,66.57,0,"4,876.76"
12/19/2022,Monday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"6,530.91",67,99,67.68,97.48,65.97,400,"6,980.70"
12/19/2022,Monday,Hampton Inn Denton,USD,DENMD,15671.0,"5,029.71",55,103,53.4,91.45,48.83,0,"5,053.29"
12/19/2022,Monday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"5,101.63",47,107,43.93,108.55,47.68,0,"5,111.63"
12/19/2022,Monday,Comfort Inn Orlando,USD,ORLFL,60421.0,"5,799.74",49,76,64.47,118.36,76.31,0,"5,965.19"
12/19/2022,Monday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,756.96",34,71,47.89,110.5,52.91,0,"3,831.96"
12/20/2022,Tuesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"8,214.85",79,99,79.8,103.99,82.98,0,"8,372.85"
12/20/2022,Tuesday,Hampton Inn Denton,USD,DENMD,15671.0,"4,536.44",48,103,46.6,94.51,44.04,0,"4,288.28"
12/20/2022,Tuesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,873.39",46,107,42.99,105.94,45.55,0,"4,890.89"
12/20/2022,Tuesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"5,779.36",46,76,60.53,125.64,76.04,0,"6,049.41"
12/20/2022,Tuesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"4,162.87",42,71,59.15,99.12,58.63,0,"4,300.07"
12/21/2022,Wednesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"9,870.41",90,99,90.91,109.67,99.7,0,"9,945.41"
12/21/2022,Wednesday,Hampton Inn Denton,USD,DENMD,15671.0,"4,700.73",52,103,50.49,90.4,45.64,0,"4,602.20"
12/21/2022,Wednesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,293.04",46,107,42.99,93.33,40.12,0,"4,414.79"
12/21/2022,Wednesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"4,775.65",39,76,51.32,122.45,62.84,0,"4,672.05"
12/21/2022,Wednesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"5,146.46",47,71,66.2,109.5,72.49,0,"5,301.41"
12/22/2022,Thursday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"7,020.99",66,99,66.67,106.38,70.92,0,"7,138.24"
12/22/2022,Thursday,Hampton Inn Denton,USD,DENMD,15671.0,"5,615.06",63,103,61.17,89.13,54.52,0,"6,176.90"
12/22/2022,Thursday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"2,787.38",32,107,29.91,87.11,26.05,0,"2,832.13"
12/22/2022,Thursday,Comfort Inn Orlando,USD,ORLFL,60421.0,"4,155.94",33,76,43.42,125.94,54.68,0,"4,282.94"
12/22/2022,Thursday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"4,651.39",46,71,64.79,101.12,65.51,0,"4,806.34"
12/23/2022,Friday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"6,029.53",59,99,59.6,102.2,60.9,0,"6,070.48"
12/23/2022,Friday,Hampton Inn Denton,USD,DENMD,15671.0,"5,228.80",62,103,60.19,84.34,50.77,0,"5,276.89"
12/23/2022,Friday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"5,072.39",54,107,50.47,93.93,47.41,0,"5,103.89"
12/23/2022,Friday,Comfort Inn Orlando,USD,ORLFL,60421.0,"4,980.36",38,76,50.0,131.06,65.53,0,"5,105.36"
12/23/2022,Friday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"2,919.48",30,71,42.25,97.32,41.12,0,"2,919.48"
12/24/2022,Saturday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"3,707.90",39,99,39.39,95.07,37.45,0,"3,745.90"
12/24/2022,Saturday,Hampton Inn Denton,USD,DENMD,15671.0,"6,597.71",75,103,72.82,87.97,64.06,0,"6,842.49"
12/24/2022,Saturday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,280.62",35,107,32.71,93.73,30.66,0,"3,325.62"
12/24/2022,Saturday,Comfort Inn Orlando,USD,ORLFL,60421.0,"9,012.27",60,76,78.95,150.2,118.58,0,"9,172.22"
12/24/2022,Saturday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,908.95",35,71,49.3,111.68,55.06,0,"4,131.95"
12/25/2022,Sunday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"4,215.12",40,99,40.4,105.38,42.58,0,"4,282.12"
12/25/2022,Sunday,Hampton Inn Denton,USD,DENMD,15671.0,"6,738.11",78,103,75.73,86.39,65.42,0,"6,777.73"
12/25/2022,Sunday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,822.42",40,107,37.38,95.56,35.72,0,"3,826.92"
12/25/2022,Sunday,Comfort Inn Orlando,USD,ORLFL,60421.0,"6,952.11",52,76,68.42,133.69,91.48,0,"7,047.11"
12/25/2022,Sunday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"4,867.60",48,71,67.61,101.41,68.56,0,"5,203.33"
12/26/2022,Monday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"5,489.83",52,99,52.53,105.57,55.45,0,"5,684.51"
12/26/2022,Monday,Hampton Inn Denton,USD,DENMD,15671.0,"6,268.66",69,103,66.99,90.85,60.86,0,"6,856.12"
12/26/2022,Monday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,041.25",42,107,39.25,96.22,37.77,0,"4,082.20"
12/26/2022,Monday,Comfort Inn Orlando,USD,ORLFL,60421.0,"7,051.65",56,76,73.68,125.92,92.78,0,"7,067.15"
12/26/2022,Monday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"5,075.44",49,71,69.01,103.58,71.49,0,"5,075.44"
